Detector,Event,Counter,StatusCode,Pdg,Energy,Vx,Vy,Vz,PhotonSum
N,0,3428,71498893,22,0.00213015,-0.234986,2.97471,-11291,0
P,0,3428,71498893,22,0.00213015,-0.234986,2.97471,-11291,0
N,0,3429,71498899,22,0.00163143,3.10728,3.28387,-11305.2,0
P,0,3429,71498899,22,0.00163143,3.10728,3.28387,-11305.2,0
N,0,3430,71498913,-11,0.00470468,-3.05443,3.52701,-11303.7,0
P,0,3430,71498913,-11,0.00470468,-3.05443,3.52701,-11303.7,0
N,0,3431,71498931,22,0.00169189,-2.01752,3.27668,-11303,0
P,0,3431,71498931,22,0.00169189,-2.01752,3.27668,-11303,0
N,0,3432,71498944,11,0.0053655,-3.44613,3.45496,-11326.6,0
P,0,3432,71498944,11,0.0053655,-3.44613,3.45496,-11326.6,0
N,0,3433,71498952,22,0.00244606,-1.82256,3.44513,-11287.6,0
P,0,3433,71498952,22,0.00244606,-1.82256,3.44513,-11287.6,0
N,0,3434,71498955,11,0.0260284,0.720623,3.44846,-11289.2,0
P,0,3434,71498955,11,0.0260284,0.720623,3.44846,-11289.2,0
N,0,3435,71498987,22,0.00723632,2.16175,3.45676,-11291.5,0
P,0,3435,71498987,22,0.00723632,2.16175,3.45676,-11291.5,0
N,0,3436,71498997,-11,0.00317103,-1.88934,3.52336,-11273,0
P,0,3436,71498997,-11,0.00317103,-1.88934,3.52336,-11273,0
N,0,3437,71499046,22,0.00330917,1.52983,2.97352,-11315.4,0
P,0,3437,71499046,22,0.00330917,1.52983,2.97352,-11315.4,0
N,0,3438,71499059,22,0.00455714,-0.0864244,3.45464,-11314.2,0
P,0,3438,71499059,22,0.00455714,-0.0864244,3.45464,-11314.2,0
N,0,3439,71499068,22,0.00960713,-2.49559,3.43931,-11305.4,0
P,0,3439,71499068,22,0.00960713,-2.49559,3.43931,-11305.4,0
N,0,3440,71499090,22,0.00703212,-0.566895,3.45367,-11287.4,0
P,0,3440,71499090,22,0.00703212,-0.566895,3.45367,-11287.4,0
N,0,3441,71499097,22,0.00219592,-0.224048,2.96085,-11308.2,0
P,0,3441,71499097,22,0.00219592,-0.224048,2.96085,-11308.2,0
N,0,3442,71499107,22,0.00126774,0.684773,3.52512,-11306.7,0
P,0,3442,71499107,22,0.00126774,0.684773,3.52512,-11306.7,0
N,0,3443,71499122,22,0.00120946,-3.5213,3.50903,-11269.2,0
P,0,3443,71499122,22,0.00120946,-3.5213,3.50903,-11269.2,0
N,0,3444,71499162,22,0.00542056,1.35764,3.45432,-11282,0
P,0,3444,71499162,22,0.00542056,1.35764,3.45432,-11282,0
N,0,3445,71499169,22,0.01089,-3.52237,3.56779,-11317.1,0
P,0,3445,71499169,22,0.01089,-3.52237,3.56779,-11317.1,0
N,0,3446,71499205,22,0.00137568,14.9525,1.42187,-11358.2,0
P,0,3446,71499205,22,0.00137568,14.9525,1.42187,-11358.2,0
N,0,3447,71499199,22,0.00197361,-3.42869,3.12074,-11327.3,0
P,0,3447,71499199,22,0.00197361,-3.42869,3.12074,-11327.3,0
N,0,3448,71499223,22,0.00225856,1.35237,3.29159,-11339.3,0
P,0,3448,71499223,22,0.00225856,1.35237,3.29159,-11339.3,0
N,0,3449,71499182,22,0.00148098,-2.8147,3.28676,-11278.6,0
P,0,3449,71499182,22,0.00148098,-2.8147,3.28676,-11278.6,0
N,0,3450,71499249,22,0.0111415,-2.31698,3.45684,-11285.3,0
P,0,3450,71499249,22,0.0111415,-2.31698,3.45684,-11285.3,0
N,0,3451,71499273,11,0.0204486,-3.52401,3.48473,-11303.6,0
P,0,3451,71499273,11,0.0204486,-3.52401,3.48473,-11303.6,0
N,0,3452,71499285,22,0.00130889,-2.81089,3.52181,-11300.4,0
P,0,3452,71499285,22,0.00130889,-2.81089,3.52181,-11300.4,0
N,0,3453,71499268,22,0.00153245,-3.52247,3.05863,-11300.3,0
P,0,3453,71499268,22,0.00153245,-3.52247,3.05863,-11300.3,0
N,0,3454,71499289,22,0.00100704,-2.48727,3.44661,-11296.9,0
P,0,3454,71499289,22,0.00100704,-2.48727,3.44661,-11296.9,0
N,0,3455,71499294,22,0.005193,-2.00603,3.45393,-11293.9,0
P,0,3455,71499294,22,0.005193,-2.00603,3.45393,-11293.9,0
N,0,3456,71499292,22,0.0019945,-0.892316,3.44363,-11296,0
P,0,3456,71499292,22,0.0019945,-0.892316,3.44363,-11296,0
N,0,3457,71499315,22,0.00702198,0.38732,3.43285,-11294,0
P,0,3457,71499315,22,0.00702198,0.38732,3.43285,-11294,0
N,0,3458,71499373,22,0.00238529,-3.26627,3.43155,-11304,0
P,0,3458,71499373,22,0.00238529,-3.26627,3.43155,-11304,0
N,0,3459,71499403,22,0.0131499,-2.65651,3.44712,-11303.2,0
P,0,3459,71499403,22,0.0131499,-2.65651,3.44712,-11303.2,0
N,0,3460,71499432,22,0.00224106,-3.4506,3.4498,-11290.5,0
P,0,3460,71499432,22,0.00224106,-3.4506,3.4498,-11290.5,0
N,0,3461,71499450,22,0.00468349,-0.248433,3.29409,-11324.8,0
P,0,3461,71499450,22,0.00468349,-0.248433,3.29409,-11324.8,0
N,0,3462,71499466,22,0.00406791,-2.89188,3.52666,-11317,0
P,0,3462,71499466,22,0.00406791,-2.89188,3.52666,-11317,0
N,0,3463,71499501,22,0.00129513,1.99808,3.45026,-11327.2,0
P,0,3463,71499501,22,0.00129513,1.99808,3.45026,-11327.2,0
N,0,3464,71499518,22,0.00315313,-3.52319,3.46956,-11294.7,0
P,0,3464,71499518,22,0.00315313,-3.52319,3.46956,-11294.7,0
N,0,3465,71499529,-11,0.0027764,0.895687,3.28102,-11319.9,0
P,0,3465,71499529,-11,0.0027764,0.895687,3.28102,-11319.9,0
N,0,3466,71499526,22,0.00169337,1.98627,3.44242,-11320.3,0
P,0,3466,71499526,22,0.00169337,1.98627,3.44242,-11320.3,0
N,0,3467,71499540,11,0.00472588,-1.83074,3.45046,-11319.2,0
P,0,3467,71499540,11,0.00472588,-1.83074,3.45046,-11319.2,0
N,0,3468,71499562,22,0.00108301,-2.95134,3.12976,-11312.5,0
P,0,3468,71499562,22,0.00108301,-2.95134,3.12976,-11312.5,0
N,0,3469,71499580,-11,0.00237665,-2.49776,3.43838,-11335.8,1
P,0,3469,71499580,-11,0.00237665,-2.49776,3.43838,-11335.8,0
N,0,3470,71499623,22,0.0065814,-1.21469,3.28456,-11285.6,0
P,0,3470,71499623,22,0.0065814,-1.21469,3.28456,-11285.6,0
N,0,3471,71499622,22,0.00109764,-0.895305,3.43892,-11285.2,0
P,0,3471,71499622,22,0.00109764,-0.895305,3.43892,-11285.2,0
N,0,3472,71499629,22,0.00140439,-2.46358,3.44031,-11279.5,0
P,0,3472,71499629,22,0.00140439,-2.46358,3.44031,-11279.5,0
N,0,3473,71499633,22,0.00192183,-1.35407,2.01078,-11288.1,0
P,0,3473,71499633,22,0.00192183,-1.35407,2.01078,-11288.1,0
N,0,3474,71499654,22,0.00172533,-0.569954,2.79301,-11286.3,0
P,0,3474,71499654,22,0.00172533,-0.569954,2.79301,-11286.3,0
N,0,3475,71499652,22,0.00416008,-1.35462,2.81517,-11289.4,0
P,0,3475,71499652,22,0.00416008,-1.35462,2.81517,-11289.4,0
N,0,3476,71499678,22,0.0033459,-3.5256,2.93603,-11277.7,0
P,0,3476,71499678,22,0.0033459,-3.5256,2.93603,-11277.7,0
N,0,3477,71499677,22,0.00328888,-2.16819,3.28942,-11278.1,0
P,0,3477,71499677,22,0.00328888,-2.16819,3.28942,-11278.1,0
N,0,3478,71499697,22,0.00164588,18.5355,4.20867,-11300.6,0
P,0,3478,71499697,22,0.00164588,18.5355,4.20867,-11300.6,0
N,0,3479,71499735,22,0.00460442,-2.48372,3.29068,-11289.4,0
P,0,3479,71499735,22,0.00460442,-2.48372,3.29068,-11289.4,0
N,0,3480,71499785,22,0.00116501,-1.69315,2.9589,-11308.5,0
P,0,3480,71499785,22,0.00116501,-1.69315,2.9589,-11308.5,0
N,0,3481,71499825,22,0.00236751,-3.14754,3.52834,-11279.2,0
P,0,3481,71499825,22,0.00236751,-3.14754,3.52834,-11279.2,0
N,0,3482,71499845,22,0.00439678,-2.94979,2.81002,-11288,0
P,0,3482,71499845,22,0.00439678,-2.94979,2.81002,-11288,0
N,0,3483,71477525,2112,73.9066,0.480201,-0.925574,-11261.2,56
P,0,3483,71477525,2112,73.9066,0.480201,-0.925574,-11261.2,1
N,0,3484,71477524,211,103.778,-0.253912,1.59969,-11261.2,85
P,0,3484,71477524,211,103.778,-0.253912,1.59969,-11261.2,0
N,0,3485,99,2112,860.956,-0.0486397,0.0536492,-11261.2,660
P,0,3485,99,2112,860.956,-0.0486397,0.0536492,-11261.2,6
N,0,3486,98,2112,334.111,0.00379351,-0.0748401,-11261.2,191
P,0,3486,98,2112,334.111,0.00379351,-0.0748401,-11261.2,1
N,0,3487,97,2112,672.867,-0.0189211,-0.0478094,-11261.2,516
P,0,3487,97,2112,672.867,-0.0189211,-0.0478094,-11261.2,2
N,0,3488,96,2112,237.817,-0.0318487,0.044072,-11261.2,184
P,0,3488,96,2112,237.817,-0.0318487,0.044072,-11261.2,1
N,0,3489,95,2112,794.706,-0.0499406,-0.0446783,-11261.2,682
P,0,3489,95,2112,794.706,-0.0499406,-0.0446783,-11261.2,11
N,0,3490,94,2112,977.607,0.0718501,-0.0378884,-11261.2,760
P,0,3490,94,2112,977.607,0.0718501,-0.0378884,-11261.2,8
N,0,3491,93,2112,798.723,-0.0319297,0.0661249,-11261.2,376
P,0,3491,93,2112,798.723,-0.0319297,0.0661249,-11261.2,4
N,0,3492,92,2112,759.438,0.0967318,0.0130135,-11261.2,584
P,0,3492,92,2112,759.438,0.0967318,0.0130135,-11261.2,9
N,0,3493,91,2112,885.167,0.0668188,0.00197177,-11261.2,671
P,0,3493,91,2112,885.167,0.0668188,0.00197177,-11261.2,10
N,0,3494,90,2112,327.537,-0.00680067,-0.0393607,-11261.2,224
P,0,3494,90,2112,327.537,-0.00680067,-0.0393607,-11261.2,2
N,0,3495,89,2112,592.686,0.0156363,-0.0618916,-11261.2,438
P,0,3495,89,2112,592.686,0.0156363,-0.0618916,-11261.2,6
N,0,3496,88,2112,707.635,0.0231334,-0.0783511,-11261.2,636
P,0,3496,88,2112,707.635,0.0231334,-0.0783511,-11261.2,1
N,0,3497,87,2112,890.694,-0.0625732,-0.00148286,-11261.2,747
P,0,3497,87,2112,890.694,-0.0625732,-0.00148286,-11261.2,4
N,0,3498,86,2112,929.074,-0.0622055,-0.0434545,-11261.2,578
P,0,3498,86,2112,929.074,-0.0622055,-0.0434545,-11261.2,19
N,0,3499,85,2112,705.522,0.0555358,0.0479454,-11261.2,503
P,0,3499,85,2112,705.522,0.0555358,0.0479454,-11261.2,4
N,0,3500,84,2112,111.366,-0.0569862,0.00848166,-11261.2,83
P,0,3500,84,2112,111.366,-0.0569862,0.00848166,-11261.2,1
N,0,3501,73304335,22,0.00225652,13.0566,-5.89476,-11332.5,0
P,0,3501,73304335,22,0.00225652,13.0566,-5.89476,-11332.5,0
N,0,3502,73304494,22,0.00415319,14.9439,3.78433,-11321.5,0
P,0,3502,73304494,22,0.00415319,14.9439,3.78433,-11321.5,0
N,0,3503,73304722,22,0.00324284,-0.573571,-3.43648,-11303.3,0
P,0,3503,73304722,22,0.00324284,-0.573571,-3.43648,-11303.3,0
N,0,3504,73304750,22,0.00884288,3.28169,-3.44915,-11316.3,0
P,0,3504,73304750,22,0.00884288,3.28169,-3.44915,-11316.3,0
N,0,3505,73304301,211,16.4241,0.630368,-1.42175,-11261.2,14
P,0,3505,73304301,211,16.4241,0.630368,-1.42175,-11261.2,0
N,0,3506,73306958,211,0.198341,19.7602,-5.42307,-11326.7,0
P,0,3506,73306958,211,0.198341,19.7602,-5.42307,-11326.7,0
N,0,3507,73307113,2112,1.01129,16.1696,-5.40218,-11340.7,0
P,0,3507,73307113,2112,1.01129,16.1696,-5.40218,-11340.7,0
N,0,3508,73307114,22,0.00825085,13.1416,-5.9982,-11337.5,0
P,0,3508,73307114,22,0.00825085,13.1416,-5.9982,-11337.5,0
N,0,3509,73307120,22,0.126582,16.9344,-5.01006,-11338,0
P,0,3509,73307120,22,0.126582,16.9344,-5.01006,-11338,0
N,0,3510,73307139,22,0.00248574,16.9622,-6.0064,-11330.3,0
P,0,3510,73307139,22,0.00248574,16.9622,-6.0064,-11330.3,0
N,0,3511,73307137,11,0.00768687,17.4944,-6.03604,-11331.1,0
P,0,3511,73307137,11,0.00768687,17.4944,-6.03604,-11331.1,0
N,0,3512,73307148,22,0.13364,19.3458,-5.42059,-11342.2,0
P,0,3512,73307148,22,0.13364,19.3458,-5.42059,-11342.2,0
N,0,3513,73307147,22,0.046625,18.1535,-5.42497,-11343.3,0
P,0,3513,73307147,22,0.046625,18.1535,-5.42497,-11343.3,0
N,0,3514,73307144,2112,1.37432,18.9244,-5.39757,-11342.1,0
P,0,3514,73307144,2112,1.37432,18.9244,-5.39757,-11342.1,0
N,0,3515,73307199,2212,1.08544,17.3411,-1.01773,-11358.8,0
P,0,3515,73307199,2212,1.08544,17.3411,-1.01773,-11358.8,0
N,0,3516,73307198,2112,1.05677,18.1446,-1.4207,-11359.6,0
P,0,3516,73307198,2112,1.05677,18.1446,-1.4207,-11359.6,0
N,0,3517,73307256,22,0.00360347,17.3552,-1.41863,-11359.4,0
P,0,3517,73307256,22,0.00360347,17.3552,-1.41863,-11359.4,0
N,0,3518,73307255,22,0.00439653,16.9357,-4.1864,-11360.3,0
P,0,3518,73307255,22,0.00439653,16.9357,-4.1864,-11360.3,0
N,0,3519,73307257,22,0.00171682,18.5318,-0.990344,-11359.6,0
P,0,3519,73307257,22,0.00171682,18.5318,-0.990344,-11359.6,0
N,0,3520,73307191,-211,0.557003,16.5711,-0.991691,-11360.2,0
P,0,3520,73307191,-211,0.557003,16.5711,-0.991691,-11360.2,0
N,0,3521,73307189,-211,0.185543,17.3358,-1.41273,-11359.5,0
P,0,3521,73307189,-211,0.185543,17.3358,-1.41273,-11359.5,0
N,0,3522,73307188,1000010030,2.92909,17.337,-1.78233,-11359,0
P,0,3522,73307188,1000010030,2.92909,17.337,-1.78233,-11359,0
N,0,3523,73307379,22,0.00275861,27.7322,-5.8096,-11352.8,0
P,0,3523,73307379,22,0.00275861,27.7322,-5.8096,-11352.8,0
N,0,3524,73307404,22,0.00752073,18.5392,-3.81761,-11348.1,0
P,0,3524,73307404,22,0.00752073,18.5392,-3.81761,-11348.1,0
N,0,3525,73307036,2112,1.44677,14.5439,-5.82539,-11343.5,0
P,0,3525,73307036,2112,1.44677,14.5439,-5.82539,-11343.5,0
N,0,3526,73307035,211,1.90981,15.3741,-5.80992,-11348.4,0
P,0,3526,73307035,211,1.90981,15.3741,-5.80992,-11348.4,0
N,0,3527,73307516,2112,0.964897,21.3386,-5.41752,-11329.3,0
P,0,3527,73307516,2112,0.964897,21.3386,-5.41752,-11329.3,0
N,0,3528,73304297,211,5.88233,-2.96779,0.978675,-11261.2,3
P,0,3528,73304297,211,5.88233,-2.96779,0.978675,-11261.2,0
N,0,3529,73308241,22,84.9748,-0.69217,-0.181725,-11261.2,110
P,0,3529,73308241,22,84.9748,-0.69217,-0.181725,-11261.2,0
N,0,3530,73308240,22,29.3178,-1.07537,-0.325449,-11261.2,26
P,0,3530,73308240,22,29.3178,-1.07537,-0.325449,-11261.2,0
N,0,3531,73304295,-211,5.346,-0.85616,1.86218,-11261.2,0
P,0,3531,73304295,-211,5.346,-0.85616,1.86218,-11261.2,0
N,0,3532,73342219,11,0.00597241,13.0567,-5.82008,-11339.8,0
P,0,3532,73342219,11,0.00597241,13.0567,-5.82008,-11339.8,0
N,0,3533,73342306,22,0.00154715,3.44458,0.868709,-11338.5,0
P,0,3533,73342306,22,0.00154715,3.44458,0.868709,-11338.5,0
N,0,3534,73342342,22,0.00101752,-1.99575,-3.45239,-11361.3,0
P,0,3534,73342342,22,0.00101752,-1.99575,-3.45239,-11361.3,0
N,0,3535,73342398,22,0.00157801,1.52281,-3.28808,-11345.4,0
P,0,3535,73342398,22,0.00157801,1.52281,-3.28808,-11345.4,0
N,0,3536,73342442,22,0.0075159,13.3327,-2.21105,-11378.9,0
P,0,3536,73342442,22,0.0075159,13.3327,-2.21105,-11378.9,0
N,0,3537,73342441,22,0.00402042,14.9286,1.79315,-11396.6,0
P,0,3537,73342441,22,0.00402042,14.9286,1.79315,-11396.6,0
N,0,3538,73342537,22,0.00157674,13.7353,-0.214489,-11298.4,0
P,0,3538,73342537,22,0.00157674,13.7353,-0.214489,-11298.4,0
N,0,3539,73342542,22,0.00169785,2.96784,-3.11308,-11279,0
P,0,3539,73342542,22,0.00169785,2.96784,-3.11308,-11279,0
N,0,3540,73342541,22,0.00400784,3.42473,-3.11157,-11278.7,0
P,0,3540,73342541,22,0.00400784,3.42473,-3.11157,-11278.7,0
N,0,3541,73342547,22,0.00194789,15.3581,-4.17648,-11335.8,0
P,0,3541,73342547,22,0.00194789,15.3581,-4.17648,-11335.8,0
N,0,3542,73342550,22,0.00773134,14.1256,5.7949,-11315.7,0
P,0,3542,73342550,22,0.00773134,14.1256,5.7949,-11315.7,0
N,0,3543,73342563,22,0.00402309,3.13076,-1.21095,-11271.7,0
P,0,3543,73342563,22,0.00402309,3.13076,-1.21095,-11271.7,0
N,0,3544,73342593,22,0.00131666,13.0558,-5.46884,-11300.7,0
P,0,3544,73342593,22,0.00131666,13.0558,-5.46884,-11300.7,0
N,0,3545,73304289,-211,2.88531,2.79817,-0.299583,-11261.2,0
P,0,3545,73304289,-211,2.88531,2.79817,-0.299583,-11261.2,0
N,0,3546,73342692,22,9.58825,1.24878,-0.233592,-11261.2,6
P,0,3546,73342692,22,9.58825,1.24878,-0.233592,-11261.2,0
N,0,3547,73345563,22,0.00150335,34.56,-5.41984,-11367,0
P,0,3547,73345563,22,0.00150335,34.56,-5.41984,-11367,0
N,0,3548,73345590,22,0.00127801,22.9419,-5.4164,-11395.2,0
P,0,3548,73345590,22,0.00127801,22.9419,-5.4164,-11395.2,0
N,0,3549,73345694,-11,0.005577,13.3349,-1.00599,-11370,0
P,0,3549,73345694,-11,0.005577,13.3349,-1.00599,-11370,0
N,0,3550,73345816,22,0.0029907,13.1009,2.31001,-11403.3,0
P,0,3550,73345816,22,0.0029907,13.1009,2.31001,-11403.3,0
N,0,3551,73345780,22,0.00382587,13.0528,-5.3843,-11399.9,0
P,0,3551,73345780,22,0.00382587,13.0528,-5.3843,-11399.9,0
N,0,3552,73345913,22,0.0017944,3.00763,-3.53009,-11349.9,0
P,0,3552,73345913,22,0.0017944,3.00763,-3.53009,-11349.9,0
N,0,3553,73345912,22,0.00200465,2.48631,-3.10715,-11349.9,0
P,0,3553,73345912,22,0.00200465,2.48631,-3.10715,-11349.9,0
N,0,3554,73345911,22,0.00576408,1.67218,-3.45231,-11355.4,0
P,0,3554,73345911,22,0.00576408,1.67218,-3.45231,-11355.4,0
N,0,3555,73346026,22,0.00173056,2.80352,-3.29297,-11315.2,0
P,0,3555,73346026,22,0.00173056,2.80352,-3.29297,-11315.2,0
N,0,3556,73346093,22,0.00106631,35.5597,-4.91653,-11294,0
P,0,3556,73346093,22,0.00106631,35.5597,-4.91653,-11294,0
N,0,3557,73346137,11,0.0127849,21.1908,-6.00281,-11318.2,0
P,0,3557,73346137,11,0.0127849,21.1908,-6.00281,-11318.2,0
N,0,3558,73346136,-11,0.00153834,21.0578,-6.00869,-11317.8,0
P,0,3558,73346136,-11,0.00153834,21.0578,-6.00869,-11317.8,0
N,0,3559,73346134,22,0.00272328,18.5257,-5.40676,-11310,0
P,0,3559,73346134,22,0.00272328,18.5257,-5.40676,-11310,0
N,0,3560,73346158,22,0.00167275,13.1462,-5.42632,-11284.2,0
P,0,3560,73346158,22,0.00167275,13.1462,-5.42632,-11284.2,0
N,0,3561,73346152,22,0.00814869,13.0503,-6.08199,-11292.1,0
P,0,3561,73346152,22,0.00814869,13.0503,-6.08199,-11292.1,0
N,0,3562,73346199,11,0.00327097,14.7631,-6.00466,-11288.7,0
P,0,3562,73346199,11,0.00327097,14.7631,-6.00466,-11288.7,0
N,0,3563,73346244,22,0.00325602,13.6279,-6.06941,-11275.8,0
P,0,3563,73346244,22,0.00325602,13.6279,-6.06941,-11275.8,0
N,0,3564,73346281,2212,0.96881,13.7382,3.81615,-11276.8,0
P,0,3564,73346281,2212,0.96881,13.7382,3.81615,-11276.8,0
N,0,3565,73346276,2112,1.03103,3.295,3.44175,-11268.3,0
P,0,3565,73346276,2112,1.03103,3.295,3.44175,-11268.3,0
N,0,3566,73346275,2112,0.96981,3.45589,3.44015,-11272.7,0
P,0,3566,73346275,2112,0.96981,3.45589,3.44015,-11272.7,0
N,0,3567,73346331,22,0.00174489,3.52712,-1.49064,-11268.3,0
P,0,3567,73346331,22,0.00174489,3.52712,-1.49064,-11268.3,0
N,0,3568,73346330,22,0.00625511,3.53041,-1.50378,-11268.3,0
P,0,3568,73346330,22,0.00625511,3.53041,-1.50378,-11268.3,0
N,0,3569,73346423,-11,0.0240894,18.9161,-4.57712,-11253.2,0
P,0,3569,73346423,-11,0.0240894,18.9161,-4.57712,-11253.2,2
N,0,3570,73346470,2112,0.949841,13.1417,-5.78351,-11320,0
P,0,3570,73346470,2112,0.949841,13.1417,-5.78351,-11320,0
N,0,3571,73346480,22,0.001521,15.8574,-6.00181,-11320,0
P,0,3571,73346480,22,0.001521,15.8574,-6.00181,-11320,0
N,0,3572,73346479,22,0.006479,15.813,-6.00965,-11320.1,0
P,0,3572,73346479,22,0.006479,15.813,-6.00965,-11320.1,0
N,0,3573,73346482,22,0.00351692,13.1451,-4.26292,-11320.6,0
P,0,3573,73346482,22,0.00351692,13.1451,-4.26292,-11320.6,0
N,0,3574,73346488,2112,0.950052,14.9352,-4.21109,-11320.4,0
P,0,3574,73346488,2112,0.950052,14.9352,-4.21109,-11320.4,0
N,0,3575,73346453,2112,0.943875,13.1337,-6.09624,-11327.6,0
P,0,3575,73346453,2112,0.943875,13.1337,-6.09624,-11327.6,0
N,0,3576,73346505,22,0.00275391,14.1552,-6.0039,-11319.9,0
P,0,3576,73346505,22,0.00275391,14.1552,-6.0039,-11319.9,0
N,0,3577,73346504,22,0.00524609,14.1498,-6.00198,-11320,0
P,0,3577,73346504,22,0.00524609,14.1498,-6.00198,-11320,0
N,0,3578,73346508,2112,0.960524,13.6818,-6.00634,-11309.2,0
P,0,3578,73346508,2112,0.960524,13.6818,-6.00634,-11309.2,0
N,0,3579,73346523,2112,1.18242,13.7266,-1.80433,-11337.4,0
P,0,3579,73346523,2112,1.18242,13.7266,-1.80433,-11337.4,0
N,0,3580,73346630,22,0.00210555,14.5269,1.80214,-11320.4,0
P,0,3580,73346630,22,0.00210555,14.5269,1.80214,-11320.4,0
N,0,3581,73346741,22,0.00216356,13.7311,-1.3989,-11307.9,0
P,0,3581,73346741,22,0.00216356,13.7311,-1.3989,-11307.9,0
N,0,3582,73346705,22,0.00423999,2.30775,-3.44782,-11308.2,0
P,0,3582,73346705,22,0.00423999,2.30775,-3.44782,-11308.2,0
N,0,3583,73346849,22,0.0116174,0.71439,-3.13024,-11330.9,0
P,0,3583,73346849,22,0.0116174,0.71439,-3.13024,-11330.9,0
N,0,3584,73346847,11,0.00283364,0.558916,-3.12716,-11330.8,0
P,0,3584,73346847,11,0.00283364,0.558916,-3.12716,-11330.8,0
N,0,3585,73347082,22,0.00204283,15.3329,0.192364,-11266.4,0
P,0,3585,73347082,22,0.00204283,15.3329,0.192364,-11266.4,0
N,0,3586,73347094,22,0.00573939,13.0528,-5.50435,-11331.6,0
P,0,3586,73347094,22,0.00573939,13.0528,-5.50435,-11331.6,0
N,0,3587,73347271,22,0.0149671,13.9506,6.00706,-11339.9,0
P,0,3587,73347271,22,0.0149671,13.9506,6.00706,-11339.9,0
N,0,3588,73347419,22,3.83945,2.59652,2.61159,-11261.2,3
P,0,3588,73347419,22,3.83945,2.59652,2.61159,-11261.2,0
N,0,3589,73348491,22,10.0202,-2.53777,0.19689,-11261.2,11
P,0,3589,73348491,22,10.0202,-2.53777,0.19689,-11261.2,0
N,0,3590,73351305,22,0.00166126,13.3277,-0.595692,-11295.4,0
P,0,3590,73351305,22,0.00166126,13.3277,-0.595692,-11295.4,0
N,0,3591,73351335,22,0.0141956,27.3063,1.97766,-11253.2,0
P,0,3591,73351335,22,0.0141956,27.3063,1.97766,-11253.2,0
N,0,3592,73351363,22,0.00162232,32.1069,5.1575,-11253.2,0
P,0,3592,73351363,22,0.00162232,32.1069,5.1575,-11253.2,0
N,0,3593,73351399,22,0.0312383,15.1384,5.94457,-11253.2,0
P,0,3593,73351399,22,0.0312383,15.1384,5.94457,-11253.2,0
N,0,3594,73351433,22,0.00269797,21.8599,5.83186,-11253.2,0
P,0,3594,73351433,22,0.00269797,21.8599,5.83186,-11253.2,0
N,0,3595,73351462,22,0.0105815,18.4797,5.39121,-11253.2,0
P,0,3595,73351462,22,0.0105815,18.4797,5.39121,-11253.2,0
N,0,3596,73351460,22,0.00412783,22.52,4.91671,-11253.2,0
P,0,3596,73351460,22,0.00412783,22.52,4.91671,-11253.2,0
N,0,3597,73351489,22,0.0644331,19.8317,3.32928,-11253.2,0
P,0,3597,73351489,22,0.0644331,19.8317,3.32928,-11253.2,0
N,0,3598,73351330,22,0.0475974,24.258,3.88057,-11253.2,0
P,0,3598,73351330,22,0.0475974,24.258,3.88057,-11253.2,0
N,0,3599,73351324,22,0.0153943,24.415,3.71388,-11253.2,0
P,0,3599,73351324,22,0.0153943,24.415,3.71388,-11253.2,0
N,0,3600,73351571,22,0.014547,14.7828,-4.95313,-11253.2,0
P,0,3600,73351571,22,0.014547,14.7828,-4.95313,-11253.2,0
N,0,3601,73351597,22,0.0357545,29.0811,4.88308,-11253.2,0
P,0,3601,73351597,22,0.0357545,29.0811,4.88308,-11253.2,0
N,0,3602,73304266,211,6.75625,-2.72264,-3.32069,-11261.2,0
P,0,3602,73304266,211,6.75625,-2.72264,-3.32069,-11261.2,0
N,0,3603,73304264,211,1.10077,15.7074,0.600668,-11253.2,0
P,0,3603,73304264,211,1.10077,15.7074,0.600668,-11253.2,0
N,0,3604,73352103,11,2.44591,1.60078,-3.13858,-11261.2,1
P,0,3604,73352103,11,2.44591,1.60078,-3.13858,-11261.2,0
N,0,3605,73352840,22,0.00152926,2.4482,-1.66038,-11261.2,0
P,0,3605,73352840,22,0.00152926,2.4482,-1.66038,-11261.2,0
N,0,3606,73352848,-11,0.0235691,13.145,1.13829,-11376.5,0
P,0,3606,73352848,-11,0.0235691,13.145,1.13829,-11376.5,2
N,0,3607,73353319,22,0.0103533,14.134,1.00849,-11378.8,0
P,0,3607,73353319,22,0.0103533,14.134,1.00849,-11378.8,0
N,0,3608,73353318,22,0.00192345,15.7317,0.594433,-11380.2,0
P,0,3608,73353318,22,0.00192345,15.7317,0.594433,-11380.2,0
N,0,3609,73353317,22,0.00110565,13.146,0.725291,-11384.4,0
P,0,3609,73353317,22,0.00110565,13.146,0.725291,-11384.4,0
N,0,3610,73353316,22,0.00341962,13.1456,1.24024,-11378.2,0
P,0,3610,73353316,22,0.00341962,13.1456,1.24024,-11378.2,0
N,0,3611,73353315,22,0.0253167,13.3545,1.37324,-11381.8,0
P,0,3611,73353315,22,0.0253167,13.3545,1.37324,-11381.8,0
N,0,3612,73353314,22,0.0227282,13.1497,0.853396,-11381.2,0
P,0,3612,73353314,22,0.0227282,13.1497,0.853396,-11381.2,0
N,0,3613,73353339,11,0.00598074,13.1486,0.805764,-11385.6,0
P,0,3613,73353339,11,0.00598074,13.1486,0.805764,-11385.6,0
N,0,3614,73353338,-11,0.00289243,13.1449,0.778013,-11385.6,0
