Detector,Event,Counter,StatusCode,Pdg,Energy,Vx,Vy,Vz,PhotonSum
P,0,2415,318,2112,163.47,-0.0305351,-0.0275055,-11261.2,1
N,0,2416,317,2112,389.839,-0.0436468,0.0032622,-11261.2,316
P,0,2416,317,2112,389.839,-0.0436468,0.0032622,-11261.2,3
N,0,2417,316,2112,206.529,-0.052974,0.00110417,-11261.2,78
P,0,2417,316,2112,206.529,-0.052974,0.00110417,-11261.2,3
N,0,2418,315,2112,415.707,0.0293625,0.0396298,-11261.2,335
P,0,2418,315,2112,415.707,0.0293625,0.0396298,-11261.2,3
N,0,2419,314,2112,989.749,0.0181149,-0.0464738,-11261.2,657
P,0,2419,314,2112,989.749,0.0181149,-0.0464738,-11261.2,10
N,0,2420,313,2112,619.503,0.0277364,-0.0429901,-11261.2,336
P,0,2420,313,2112,619.503,0.0277364,-0.0429901,-11261.2,10
N,0,2421,312,2112,457.91,-0.00779335,-0.0401174,-11261.2,309
P,0,2421,312,2112,457.91,-0.00779335,-0.0401174,-11261.2,3
N,0,2422,311,2112,927.098,-0.0973203,-0.0308509,-11261.2,680
P,0,2422,311,2112,927.098,-0.0973203,-0.0308509,-11261.2,8
N,0,2428,54541929,211,5.24281,0.41875,-2.25781,-11261.2,2
P,0,2428,54541929,211,5.24281,0.41875,-2.25781,-11261.2,0
N,0,2432,54542393,-11,0.247044,-2.9442,3.44595,-11286.3,2
P,0,2432,54542393,-11,0.247044,-2.9442,3.44595,-11286.3,0
N,0,2436,54542134,211,7.78498,0.393753,3.45597,-11288.7,14
P,0,2436,54542134,211,7.78498,0.393753,3.45597,-11288.7,0
N,0,2437,54544281,-11,1.07273,1.91318,-1.36095,-11261.2,2
P,0,2437,54544281,-11,1.07273,1.91318,-1.36095,-11261.2,0
N,0,2439,54544595,-11,1.70561,-1.30129,0.491306,-11261.2,2
P,0,2439,54544595,-11,1.70561,-1.30129,0.491306,-11261.2,0
N,0,2440,54544592,22,7.86459,1.29503,3.45304,-11261.2,4
P,0,2440,54544592,22,7.86459,1.29503,3.45304,-11261.2,0
N,0,2441,54541793,321,7.11731,1.90254,-0.249182,-11261.2,2
P,0,2441,54541793,321,7.11731,1.90254,-0.249182,-11261.2,0
N,0,2442,54541792,211,61.0097,0.144363,-0.500666,-11261.2,47
P,0,2442,54541792,211,61.0097,0.144363,-0.500666,-11261.2,0
N,0,2445,54554844,-11,0.0159906,15.1598,6.0051,-11291.5,0
P,0,2445,54554844,-11,0.0159906,15.1598,6.0051,-11291.5,1
N,0,2451,54541789,-211,12.7378,2.30752,2.17579,-11261.2,3
P,0,2451,54541789,-211,12.7378,2.30752,2.17579,-11261.2,1
N,0,2452,54541787,211,11.3116,0.502584,-0.635742,-11261.2,8
P,0,2452,54541787,211,11.3116,0.502584,-0.635742,-11261.2,0
N,0,2453,54541783,-211,30.8421,0.684333,-0.395215,-11261.2,12
P,0,2453,54541783,-211,30.8421,0.684333,-0.395215,-11261.2,0
N,0,2454,54541782,211,12.6842,-2.09587,2.26,-11261.2,1
P,0,2454,54541782,211,12.6842,-2.09587,2.26,-11261.2,0
N,0,2455,54541780,3222,310.805,0.122518,-0.247845,-11261.2,216
P,0,2455,54541780,3222,310.805,0.122518,-0.247845,-11261.2,3
N,0,2456,309,2112,334.234,0.0203957,0.0626327,-11261.2,245
P,0,2456,309,2112,334.234,0.0203957,0.0626327,-11261.2,0
N,0,2457,308,2112,152.551,-0.0157022,-0.0454283,-11261.2,92
P,0,2457,308,2112,152.551,-0.0157022,-0.0454283,-11261.2,3
N,0,2458,307,2112,282.31,-0.057918,-0.0136926,-11261.2,208
P,0,2458,307,2112,282.31,-0.057918,-0.0136926,-11261.2,0
N,0,2459,306,2112,378.252,-0.0590197,-0.00721462,-11261.2,234
P,0,2459,306,2112,378.252,-0.0590197,-0.00721462,-11261.2,6
N,0,2460,305,2112,279.655,0.0151189,0.0504703,-11261.2,199
P,0,2460,305,2112,279.655,0.0151189,0.0504703,-11261.2,1
N,0,2461,304,2112,680.289,-0.0795903,0.0229469,-11261.2,463
P,0,2461,304,2112,680.289,-0.0795903,0.0229469,-11261.2,5
N,0,2462,303,2112,746.811,-0.0377674,-0.0598259,-11261.2,492
P,0,2462,303,2112,746.811,-0.0377674,-0.0598259,-11261.2,5
N,0,2463,302,2112,195.558,0.0623,-0.0255876,-11261.2,127
P,0,2463,302,2112,195.558,0.0623,-0.0255876,-11261.2,0
N,0,2465,55070076,2112,1.12732,13.0597,-6.09576,-11292,0
P,0,2465,55070076,2112,1.12732,13.0597,-6.09576,-11292,2
N,0,2472,55070029,-211,15.9921,-2.80971,-0.343762,-11261.2,8
P,0,2472,55070029,-211,15.9921,-2.80971,-0.343762,-11261.2,0
N,0,2473,55070027,321,19.6225,-0.768066,1.16599,-11261.2,17
P,0,2473,55070027,321,19.6225,-0.768066,1.16599,-11261.2,0
N,0,2474,55074505,22,10.1575,-3.39052,-1.72208,-11261.2,6
P,0,2474,55074505,22,10.1575,-3.39052,-1.72208,-11261.2,0
N,0,2496,55070024,211,4.07238,-2.81057,-2.40467,-11261.2,5
P,0,2496,55070024,211,4.07238,-2.81057,-2.40467,-11261.2,0
N,0,2497,55077884,22,12.9101,1.42251,-0.0990626,-11261.2,12
P,0,2497,55077884,22,12.9101,1.42251,-0.0990626,-11261.2,0
N,0,2509,55082103,22,8.11534,-3.32024,-1.54159,-11261.2,4
P,0,2509,55082103,22,8.11534,-3.32024,-1.54159,-11261.2,0
N,0,2513,55070014,321,28.5909,-0.877578,2.7036,-11261.2,16
P,0,2513,55070014,321,28.5909,-0.877578,2.7036,-11261.2,0
N,0,2514,55069984,2112,654.804,0.0780238,0.171838,-11261.2,484
P,0,2514,55069984,2112,654.804,0.0780238,0.171838,-11261.2,9
N,0,2515,55069983,-211,15.616,-0.791481,1.3061,-11261.2,7
P,0,2515,55069983,-211,15.616,-0.791481,1.3061,-11261.2,1
N,0,2516,300,2112,945.547,-0.0757439,0.0060657,-11261.2,758
P,0,2516,300,2112,945.547,-0.0757439,0.0060657,-11261.2,3
N,0,2517,299,2112,703.567,0.00587648,-0.041054,-11261.2,581
P,0,2517,299,2112,703.567,0.00587648,-0.041054,-11261.2,10
N,0,2518,298,2112,544.39,-0.0505541,0.0217257,-11261.2,486
P,0,2518,298,2112,544.39,-0.0505541,0.0217257,-11261.2,2
N,0,2519,297,2112,402.885,-0.0890787,-0.0294916,-11261.2,249
P,0,2519,297,2112,402.885,-0.0890787,-0.0294916,-11261.2,14
N,0,2520,296,2112,573.475,0.0751238,0.0431865,-11261.2,428
P,0,2520,296,2112,573.475,0.0751238,0.0431865,-11261.2,5
N,0,2521,295,2112,670.643,-0.061545,-0.0377444,-11261.2,588
P,0,2521,295,2112,670.643,-0.061545,-0.0377444,-11261.2,0
N,0,2522,55889225,22,46.6236,-0.259383,1.8264,-11261.2,51
P,0,2522,55889225,22,46.6236,-0.259383,1.8264,-11261.2,0
N,0,2523,55902582,11,8.01679,-1.09303,2.41413,-11261.2,5
P,0,2523,55902582,11,8.01679,-1.09303,2.41413,-11261.2,0
N,0,2524,55902581,-11,1.39318,-1.77402,2.61861,-11261.2,4
P,0,2524,55902581,-11,1.39318,-1.77402,2.61861,-11261.2,0
N,0,2525,55889201,-211,17.2727,-2.22656,1.65357,-11261.2,21
P,0,2525,55889201,-211,17.2727,-2.22656,1.65357,-11261.2,0
N,0,2526,55908517,11,18.8063,-1.18484,1.87012,-11261.2,28
P,0,2526,55908517,11,18.8063,-1.18484,1.87012,-11261.2,0
N,0,2527,55908516,-11,1.75913,-0.701555,1.61603,-11261.2,1
P,0,2527,55908516,-11,1.75913,-0.701555,1.61603,-11261.2,0
N,0,2528,55908514,22,6.36282,-2.08417,2.86988,-11261.2,10
P,0,2528,55908514,22,6.36282,-2.08417,2.86988,-11261.2,0
N,0,2535,55889194,2212,155.78,-0.968284,0.469705,-11261.2,75
P,0,2535,55889194,2212,155.78,-0.968284,0.469705,-11261.2,0
N,0,2536,293,2112,937.435,-0.0268977,0.0300262,-11261.2,504
P,0,2536,293,2112,937.435,-0.0268977,0.0300262,-11261.2,10
N,0,2541,56057291,321,8.24171,1.02733,2.32948,-11261.2,1
P,0,2541,56057291,321,8.24171,1.02733,2.32948,-11261.2,0
N,0,2542,56058225,22,25.1795,-0.227868,0.898888,-11261.2,24
P,0,2542,56058225,22,25.1795,-0.227868,0.898888,-11261.2,0
N,0,2543,56058224,22,7.78344,-0.244133,2.36139,-11261.2,6
P,0,2543,56058224,22,7.78344,-0.244133,2.36139,-11261.2,0
N,0,2544,56057287,211,53.7774,0.262969,-0.257113,-11261.2,41
P,0,2544,56057287,211,53.7774,0.262969,-0.257113,-11261.2,1
N,0,2547,56057282,-211,55.555,-0.846141,1.8161,-11261.2,35
P,0,2547,56057282,-211,55.555,-0.846141,1.8161,-11261.2,0
N,0,2549,56057279,-211,2.65972,0.904123,-3.26341,-11261.2,3
P,0,2549,56057279,-211,2.65972,0.904123,-3.26341,-11261.2,0
N,0,2550,56081767,22,17.752,-1.41287,-2.09237,-11261.2,18
P,0,2550,56081767,22,17.752,-1.41287,-2.09237,-11261.2,0
N,0,2551,56086897,11,4.20154,0.268137,-2.73886,-11261.2,11
P,0,2551,56086897,11,4.20154,0.268137,-2.73886,-11261.2,0
N,0,2552,56086896,-11,1.40809,-0.312548,-2.07755,-11261.2,2
P,0,2552,56086896,-11,1.40809,-0.312548,-2.07755,-11261.2,0
N,0,2553,56057272,211,7.54118,-1.78848,-3.10223,-11261.2,1
P,0,2553,56057272,211,7.54118,-1.78848,-3.10223,-11261.2,0
N,0,2554,56057270,2212,127.399,0.775612,0.127364,-11261.2,106
P,0,2554,56057270,2212,127.399,0.775612,0.127364,-11261.2,5
N,0,2555,291,2112,667.633,-0.0397172,0.061669,-11261.2,491
P,0,2555,291,2112,667.633,-0.0397172,0.061669,-11261.2,8
N,0,2556,290,2112,747.371,-0.0136628,-0.0396428,-11261.2,509
P,0,2556,290,2112,747.371,-0.0136628,-0.0396428,-11261.2,6
N,0,2557,289,2112,462.897,0.0436751,0.0152082,-11261.2,342
P,0,2557,289,2112,462.897,0.0436751,0.0152082,-11261.2,4
N,0,2558,288,2112,162.823,0.0568286,0.0411107,-11261.2,110
P,0,2558,288,2112,162.823,0.0568286,0.0411107,-11261.2,1
N,0,2559,287,2112,864.755,0.0508781,0.0490177,-11261.2,702
P,0,2559,287,2112,864.755,0.0508781,0.0490177,-11261.2,6
N,0,2560,286,2112,952.233,-0.0479651,-0.0666121,-11261.2,840
P,0,2560,286,2112,952.233,-0.0479651,-0.0666121,-11261.2,2
N,0,2561,56775649,-211,3.92611,-2.02807,2.68295,-11261.2,3
P,0,2561,56775649,-211,3.92611,-2.02807,2.68295,-11261.2,0
N,0,2587,56777501,-11,1.09574,-2.41023,-2.21097,-11261.2,1
P,0,2587,56777501,-11,1.09574,-2.41023,-2.21097,-11261.2,0
N,0,2593,56778093,11,0.00284098,13.3694,-3.39124,-11351.3,0
P,0,2593,56778093,11,0.00284098,13.3694,-3.39124,-11351.3,1
N,0,2595,56775629,2212,78.1431,-0.0519206,1.4788,-11261.2,40
P,0,2595,56775629,2212,78.1431,-0.0519206,1.4788,-11261.2,4
N,0,2596,284,2112,555.644,0.0898075,0.0195653,-11261.2,508
P,0,2596,284,2112,555.644,0.0898075,0.0195653,-11261.2,7
N,0,2597,283,2112,906.784,0.093746,-0.0489101,-11261.2,693
P,0,2597,283,2112,906.784,0.093746,-0.0489101,-11261.2,4
N,0,2598,282,2112,439.183,0.0314885,-0.0393956,-11261.2,306
P,0,2598,282,2112,439.183,0.0314885,-0.0393956,-11261.2,5
N,0,2599,281,2112,828.21,-0.0429024,-0.0186824,-11261.2,535
P,0,2599,281,2112,828.21,-0.0429024,-0.0186824,-11261.2,18
N,0,2600,280,2112,263.144,0.00961281,0.042732,-11261.2,148
P,0,2600,280,2112,263.144,0.00961281,0.042732,-11261.2,1
N,0,2601,279,2112,471.663,0.0470366,0.00518231,-11261.2,341
P,0,2601,279,2112,471.663,0.0470366,0.00518231,-11261.2,0
N,0,2602,278,2112,760.8,-0.0564048,0.0862188,-11261.2,267
P,0,2602,278,2112,760.8,-0.0564048,0.0862188,-11261.2,4
N,0,2603,277,2112,573.745,-0.0285336,-0.0402469,-11261.2,372
P,0,2603,277,2112,573.745,-0.0285336,-0.0402469,-11261.2,15
N,0,2604,276,2112,994.551,-0.0509997,-0.0200427,-11261.2,614
P,0,2604,276,2112,994.551,-0.0509997,-0.0200427,-11261.2,11
N,0,2605,275,2112,472.632,-0.0384194,0.0207551,-11261.2,327
P,0,2605,275,2112,472.632,-0.0384194,0.0207551,-11261.2,38
N,0,2606,57700513,-211,3.56372,0.517364,-0.105107,-11261.2,3
P,0,2606,57700513,-211,3.56372,0.517364,-0.105107,-11261.2,0
N,0,2617,57701495,-11,0.018376,13.0533,-5.31168,-11318.9,0
P,0,2617,57701495,-11,0.018376,13.0533,-5.31168,-11318.9,1
N,0,2659,57703563,22,14.3582,-0.0266567,2.45462,-11261.2,14
P,0,2659,57703563,22,14.3582,-0.0266567,2.45462,-11261.2,0
N,0,2660,57700504,-211,47.4176,0.641657,0.762559,-11261.2,25
P,0,2660,57700504,-211,47.4176,0.641657,0.762559,-11261.2,1
N,0,2661,57700502,211,16.8983,0.799928,-0.767278,-11261.2,11
P,0,2661,57700502,211,16.8983,0.799928,-0.767278,-11261.2,0
N,0,2662,57700501,-211,17.4596,1.22433,-1.11826,-11261.2,7
P,0,2662,57700501,-211,17.4596,1.22433,-1.11826,-11261.2,0
N,0,2665,57716665,211,0.513257,-1.36685,3.45123,-11283.5,1
P,0,2665,57716665,211,0.513257,-1.36685,3.45123,-11283.5,0
N,0,2667,57700492,211,12.188,0.824392,-0.839577,-11261.2,10
P,0,2667,57700492,211,12.188,0.824392,-0.839577,-11261.2,0
N,0,2669,57719279,11,0.0241439,13.1464,0.252866,-11264.7,0
P,0,2669,57719279,11,0.0241439,13.1464,0.252866,-11264.7,2
N,0,2670,57700490,211,281.806,-0.180897,-0.401067,-11261.2,193
P,0,2670,57700490,211,281.806,-0.180897,-0.401067,-11261.2,1
N,0,2671,57763979,-11,0.514371,-3.035,2.21385,-11261.2,3
P,0,2671,57763979,-11,0.514371,-3.035,2.21385,-11261.2,0
N,0,2672,57763976,22,10.9263,1.74905,-1.78197,-11261.2,11
P,0,2672,57763976,22,10.9263,1.74905,-1.78197,-11261.2,0
N,0,2673,57700487,211,83.7528,-0.263405,-1.47136,-11261.2,41
P,0,2673,57700487,211,83.7528,-0.263405,-1.47136,-11261.2,2
N,0,2682,57700482,-211,10.156,-2.99673,1.74788,-11261.2,3
P,0,2682,57700482,-211,10.156,-2.99673,1.74788,-11261.2,0
N,0,2683,57700481,-211,17.5795,0.503556,-0.451635,-11261.2,7
P,0,2683,57700481,-211,17.5795,0.503556,-0.451635,-11261.2,0
N,0,2688,57700473,2112,208.083,-0.176476,0.11883,-11261.2,150
P,0,2688,57700473,2112,208.083,-0.176476,0.11883,-11261.2,2
N,0,2689,273,2112,825.041,-0.0252093,-0.0343912,-11261.2,570
P,0,2689,273,2112,825.041,-0.0252093,-0.0343912,-11261.2,2
N,0,2691,271,2112,663.564,0.0387318,0.049703,-11261.2,506
P,0,2691,271,2112,663.564,0.0387318,0.049703,-11261.2,5
N,0,2692,270,2112,841.892,-0.0307406,0.0915096,-11261.2,679
P,0,2692,270,2112,841.892,-0.0307406,0.0915096,-11261.2,0
N,0,2694,58221281,-211,361.13,-0.783536,0.324145,-11261.2,240
P,0,2694,58221281,-211,361.13,-0.783536,0.324145,-11261.2,3
N,0,2695,58221256,2112,13.4694,-2.83626,-0.956929,-11261.2,8
P,0,2695,58221256,2112,13.4694,-2.83626,-0.956929,-11261.2,0
N,0,2696,58221255,2212,13.7445,1.25485,3.0311,-11261.2,11
P,0,2696,58221255,2212,13.7445,1.25485,3.0311,-11261.2,0
N,0,2700,58221243,-211,28.4653,0.588178,-0.878732,-11261.2,27
P,0,2700,58221243,-211,28.4653,0.588178,-0.878732,-11261.2,1
N,0,2702,58280417,22,1.71173,2.86815,0.967819,-11261.2,1
P,0,2702,58280417,22,1.71173,2.86815,0.967819,-11261.2,0
N,0,2703,58221238,321,9.17293,-1.45079,-3.47577,-11261.2,5
P,0,2703,58221238,321,9.17293,-1.45079,-3.47577,-11261.2,0
N,0,2707,58221232,2212,53.8482,0.818195,0.0617388,-11261.2,19
P,0,2707,58221232,2212,53.8482,0.818195,0.0617388,-11261.2,0
N,0,2708,268,2112,517.768,0.020959,0.0655088,-11261.2,302
P,0,2708,268,2112,517.768,0.020959,0.0655088,-11261.2,1
N,0,2709,267,2112,263.908,-0.0556902,-0.000493355,-11261.2,160
P,0,2709,267,2112,263.908,-0.0556902,-0.000493355,-11261.2,4
N,0,2710,266,2112,241.142,-0.0310231,0.0944012,-11261.2,193
P,0,2710,266,2112,241.142,-0.0310231,0.0944012,-11261.2,6
N,0,2711,265,2112,378.909,-0.0632208,-0.0426138,-11261.2,282
P,0,2711,265,2112,378.909,-0.0632208,-0.0426138,-11261.2,2
N,0,2712,264,2112,840.901,0.0954418,-0.0454535,-11261.2,632
P,0,2712,264,2112,840.901,0.0954418,-0.0454535,-11261.2,11
N,0,2713,263,2112,331.232,-0.00318221,-0.0502322,-11261.2,301
P,0,2713,263,2112,331.232,-0.00318221,-0.0502322,-11261.2,0
N,0,2714,262,2112,214.912,-0.037756,-0.0349189,-11261.2,140
P,0,2714,262,2112,214.912,-0.037756,-0.0349189,-11261.2,2
N,0,2715,261,2112,569.66,-0.0376329,0.0284331,-11261.2,413
P,0,2715,261,2112,569.66,-0.0376329,0.0284331,-11261.2,1
N,0,2716,58816296,211,62.6913,0.829328,-1.16155,-11261.2,41
P,0,2716,58816296,211,62.6913,0.829328,-1.16155,-11261.2,0
N,0,2720,58822318,22,0.0701234,13.7345,3.01412,-11371.8,0
P,0,2720,58822318,22,0.0701234,13.7345,3.01412,-11371.8,1
N,0,2721,58822338,22,42.4871,-0.042563,-0.227366,-11261.2,44
P,0,2721,58822338,22,42.4871,-0.042563,-0.227366,-11261.2,0
N,0,2722,58822337,22,50.5056,0.35164,-0.0284922,-11261.2,41
P,0,2722,58822337,22,50.5056,0.35164,-0.0284922,-11261.2,0
N,0,2723,58816292,-211,5.70414,3.10695,2.06321,-11261.2,0
P,0,2723,58816292,-211,5.70414,3.10695,2.06321,-11261.2,2
N,0,2726,58850354,22,3.87481,-2.98938,-3.17156,-11261.2,3
P,0,2726,58850354,22,3.87481,-2.98938,-3.17156,-11261.2,0
N,0,2727,58816286,211,28.0065,-0.744473,-0.370502,-11261.2,14
P,0,2727,58816286,211,28.0065,-0.744473,-0.370502,-11261.2,0
N,0,2728,58816283,2112,160.507,-0.161918,-0.18333,-11261.2,113
P,0,2728,58816283,2112,160.507,-0.161918,-0.18333,-11261.2,2
N,0,2729,259,2112,103.6,-0.0257753,-0.0444045,-11261.2,84
P,0,2729,259,2112,103.6,-0.0257753,-0.0444045,-11261.2,1
N,0,2730,258,2112,742.292,-0.0498696,-0.00752393,-11261.2,507
P,0,2730,258,2112,742.292,-0.0498696,-0.00752393,-11261.2,8
N,0,2733,59014234,-211,157.927,0.515444,-0.431679,-11261.2,130
P,0,2733,59014234,-211,157.927,0.515444,-0.431679,-11261.2,2
N,0,2738,59014224,-211,10.0496,-2.79584,-0.783462,-11261.2,5
P,0,2738,59014224,-211,10.0496,-2.79584,-0.783462,-11261.2,2
N,0,2739,59014221,211,7.44503,-0.22069,-2.48732,-11261.2,4
P,0,2739,59014221,211,7.44503,-0.22069,-2.48732,-11261.2,1
N,0,2740,59046303,22,14.5466,-1.99287,0.975572,-11261.2,26
P,0,2740,59046303,22,14.5466,-1.99287,0.975572,-11261.2,0
N,0,2741,59046302,22,7.63002,-2.16753,2.90077,-11261.2,7
P,0,2741,59046302,22,7.63002,-2.16753,2.90077,-11261.2,0
N,0,2759,59014214,2112,156.113,-0.550418,0.26232,-11261.2,132
P,0,2759,59014214,2112,156.113,-0.550418,0.26232,-11261.2,0
N,0,2760,256,2112,738.353,-0.00497863,-0.0466396,-11261.2,602
P,0,2760,256,2112,738.353,-0.00497863,-0.0466396,-11261.2,7
N,0,2761,255,2112,542.011,0.0201714,0.0785432,-11261.2,346
P,0,2761,255,2112,542.011,0.0201714,0.0785432,-11261.2,6
N,0,2762,254,2112,324.195,-0.07315,0.0173064,-11261.2,181
P,0,2762,254,2112,324.195,-0.07315,0.0173064,-11261.2,1
N,0,2792,59332841,-211,46.3906,0.429267,0.211872,-11261.2,43
P,0,2792,59332841,-211,46.3906,0.429267,0.211872,-11261.2,0
N,0,2793,59332837,-211,66.1503,-1.63238,0.647862,-11261.2,32
P,0,2793,59332837,-211,66.1503,-1.63238,0.647862,-11261.2,1
N,0,2794,59347026,-11,0.0188999,13.1449,-5.31545,-11385.5,0
P,0,2794,59347026,-11,0.0188999,13.1449,-5.31545,-11385.5,2
N,0,2814,59332835,211,160.852,-1.14575,0.403036,-11261.2,68
P,0,2814,59332835,211,160.852,-1.14575,0.403036,-11261.2,1
N,0,2829,59362301,-11,0.111797,14.1366,-5.41842,-11398,0
P,0,2829,59362301,-11,0.111797,14.1366,-5.41842,-11398,1
N,0,2831,59362332,-11,0.0250176,13.7696,-5.39265,-11397.9,0
P,0,2831,59362332,-11,0.0250176,13.7696,-5.39265,-11397.9,2
N,0,2926,59362181,22,1.39296,-0.447052,1.52864,-11261.2,9
P,0,2926,59362181,22,1.39296,-0.447052,1.52864,-11261.2,0
N,0,2928,59332825,-211,9.78049,-2.406,-1.82987,-11261.2,9
P,0,2928,59332825,-211,9.78049,-2.406,-1.82987,-11261.2,0
N,0,2929,59363943,22,1.12654,22.552,-4.39911,-11253.2,0
P,0,2929,59363943,22,1.12654,22.552,-4.39911,-11253.2,1
N,0,2955,59365123,22,13.7797,-1.88766,0.777108,-11261.2,12
P,0,2955,59365123,22,13.7797,-1.88766,0.777108,-11261.2,0
N,0,2956,59364282,-211,12.7513,-1.09682,-0.0853988,-11261.2,12
P,0,2956,59364282,-211,12.7513,-1.09682,-0.0853988,-11261.2,0
N,0,2957,59364280,2112,36.1777,0.427375,2.30709,-11261.2,24
P,0,2957,59364280,2112,36.1777,0.427375,2.30709,-11261.2,0
N,0,2958,252,2112,690.889,0.0821886,0.0208295,-11261.2,617
P,0,2958,252,2112,690.889,0.0821886,0.0208295,-11261.2,2
N,0,2959,251,2112,566.49,0.0849394,-0.0545983,-11261.2,476
P,0,2959,251,2112,566.49,0.0849394,-0.0545983,-11261.2,1
N,0,2960,250,2112,718.054,0.0464902,0.0217449,-11261.2,516
P,0,2960,250,2112,718.054,0.0464902,0.0217449,-11261.2,2
N,0,2961,249,2112,198.879,0.0449189,-0.0780266,-11261.2,142
P,0,2961,249,2112,198.879,0.0449189,-0.0780266,-11261.2,1
N,0,2962,248,2112,832.594,-0.0292288,-0.0602776,-11261.2,576
P,0,2962,248,2112,832.594,-0.0292288,-0.0602776,-11261.2,4
N,0,2963,247,2112,257.223,0.0932906,0.0408958,-11261.2,145
P,0,2963,247,2112,257.223,0.0932906,0.0408958,-11261.2,5
N,0,2965,245,2112,170.253,-0.0276388,-0.0593768,-11261.2,85
P,0,2965,245,2112,170.253,-0.0276388,-0.0593768,-11261.2,0
N,0,2966,244,2112,257.47,-0.0422371,0.0568525,-11261.2,151
P,0,2966,244,2112,257.47,-0.0422371,0.0568525,-11261.2,3
N,0,2967,243,2112,90.7876,-0.0877489,0.0272576,-11261.2,62
P,0,2967,243,2112,90.7876,-0.0877489,0.0272576,-11261.2,0
N,0,2968,242,2112,699.817,0.0198605,0.0397837,-11261.2,501
P,0,2968,242,2112,699.817,0.0198605,0.0397837,-11261.2,4
N,0,2969,241,2112,402.557,0.037469,0.0377893,-11261.2,255
